"date","investment","low_risk","momentum","profitability","short_term_reversal","size","value"
1955-01-31,-0.000131865688222477,-0.000423170215033288,0.0064471906428577,-0.00295194284879445,0.0151309805591569,0.013186788864849,0.0157981001578719
1955-02-28,0.00103704405150815,-0.0102913985899288,0.0123324815132461,0.00215915843948041,0.00233886823244779,0.019879813581964,0.00197257939478431
1955-03-31,-0.0011312565931861,-0.00282213786757411,0.00741313364803649,0.00388362781286906,0.00949426405015984,0.000582926332387292,-0.00414887134443584
1955-04-30,-0.00588650772365778,0.0115314762742203,-0.000923332007132651,0.00383440875579852,0.00922557434527586,0.00363371699530065,-0.00625174963580936
1955-05-31,-0.00831000523875517,0.00547974499859164,-0.000275492383003371,0.00931058816114201,0.00211664332484737,-0.00465750967503315,-0.00919253703130418
1955-06-30,-0.000420712050062541,-0.00311689403876422,0.0097864165125134,-0.00529360924655118,0.00218149363314876,-0.014608148501451,-0.00750891349297868
1955-07-31,0.00510225859554798,0.0154986685598125,-0.00274891564362418,-0.0122486467023428,0.0119997324616198,0.0117698445593644,0.0116453480256203
1955-08-31,0.00639837663971805,-0.00279829073001824,0.0097102900467573,0.0154243978095812,0.00518868838186454,-0.00445256729158883,-0.000416513168482735
1955-09-30,0.00555528059893145,0.00328790304510755,0.00905150089356258,-0.00681033021027777,0.00495297597593962,0.00629976060734846,0.0020402623668603
1955-10-31,0.000207388845555924,0.00921658398339288,0.00338981753814195,0.000557890387601887,0.00319550559934067,0.0100554744361846,0.00929980349507888
1955-11-30,-0.00391437926186485,-0.0202627575803361,0.00554494527189357,0.016066747470736,0.0105723392045272,-0.0178929869942338,-0.0107952717687929
1955-12-31,0.00276111369725348,-0.0146664852095235,-0.00505966786337225,0.00146983983730784,0.00710211351958656,0.00970298090612999,-0.00932968337422428
1956-01-31,0.00991161737903128,0.0143387379367793,-0.0128958310320717,-0.0154544801486124,0.0126828406335189,0.0133521869368515,0.0137638214389695
1956-02-29,-0.00136230784981613,-0.00652554867129917,0.0106824635575342,0.0150745721689029,0.011553336215875,-0.00258294878121701,-0.0140120648689355
1956-03-31,-0.00454825243365935,-0.00998990146697524,0.0261297307604627,0.00701370855673228,-0.00768342439094201,-0.0357848845653971,-0.0247034762237869
1956-04-30,-0.00075580321167034,-0.00201869227056645,0.0186460761781683,0.00719821760029388,0.00306051173592494,-0.000265397682620218,-0.0129470411631052
1956-05-31,0.0055532442394032,0.0223848576255171,-0.0100813335514968,-0.00489321153412581,0.0149252241866404,0.0120994624838806,0.00138597467511886
1956-06-30,-0.0177202262629979,-0.00680416004812311,0.0217634960660085,0.0192426222524763,0.0019399770477025,-0.0202854527540204,-0.0195167794512586
1956-07-31,-0.0136964805905137,-0.0109124601523475,0.0171745452823179,0.0210915034693781,-0.00313195583005752,-0.0129490048335646,-0.00766956750145165
1956-08-31,0.00245925868045478,0.00908169969385156,-0.0102711577671705,-0.00175977333202373,0.0087195740287658,0.0180004633911611,0.0170721336046053
1956-09-30,0.00851873447283501,0.0106025580301179,-0.00898300725176895,-0.0111433088914341,-0.00189746729477058,0.021544256248795,0.0249934680320633
1956-10-31,-0.00533471782544458,0.0027979052515944,0.0197877709844224,0.00619246243640458,0.00585543831811877,-0.00478328650390979,-0.000800549717703525
1956-11-30,0.00544757493914035,-0.00754421451013725,0.0244167172898394,-0.00479701887398524,-0.00848841607746744,-0.00791987567185009,-0.000690750821254719
1956-12-31,-0.00467543310280542,-0.0146219544358483,0.0268468437640029,0.0153361201564451,-5.40163244427856e-05,-0.0120075148760513,-0.0153547319896787
1957-01-31,0.0190717991102607,0.0131399827780529,-0.025760953220653,-0.030323407341918,0.0175056131283556,0.0430179527822195,0.030782352825777
1957-02-28,0.00656743875925485,0.0157278488081626,0.00189840249733548,0.00447712885414235,0.00220679029290235,-0.00173422579328024,-0.00537285704442482
1957-03-31,-0.00455513141825888,0.00205618549518171,0.00331937351635926,-2.0274462167718e-05,0.00644561728225271,-0.00129409374858658,-0.00381255562570391
1957-04-30,-0.00219453382357477,-0.00221922271010042,0.0133436234241772,0.00452498798851178,-0.00675591726768086,-0.0172446983697383,-0.012060518695342
1957-05-31,-0.0113837340829758,-0.00855377702786439,0.00529421587529076,0.00693620479414925,0.00158355638289962,-0.0193563548628069,-0.0182571804404717
1957-06-30,-0.00608724985080204,-0.00349876835221629,0.00609123161508585,0.00814982830512527,-0.00488354499390992,0.00233558588931464,-0.00967289871286963
1957-07-31,0.00762607947958713,0.00793863089077361,0.00075285186527787,-0.00264590561215752,-8.46022460671447e-05,0.00548719265311123,0.00483518552864831
1957-08-31,0.0208959762941092,0.0313830373673573,-0.000210460285423111,-0.0103733273938098,0.00404749582272995,0.0125963239137925,0.0162089533486279
1957-09-30,0.0189277143318017,0.0372529709214449,0.0126351344337121,-0.00248025468525479,-0.000613955572179688,0.00221720226128578,0.0142630507956104
1957-10-31,-0.00280273427805842,0.0353682940407914,0.0274800927597429,0.0104125379753434,-0.00845356509927492,-0.0273276109975424,-0.0017292051171804
1957-11-30,-0.00712077755741634,-0.00196622471208101,0.0142135310279614,0.0136523504261472,0.00096665296551954,-0.0207729790999196,-0.0223507934352904
1957-12-31,0.010274873447779,0.0528612970883893,0.0693155200738114,0.00462996539767136,0.00363046905685319,-0.0155394101126678,-0.0108147160827492
1958-01-31,0.0149459379108204,-0.0388486145216816,-0.0762755336017493,-0.0376524554226508,0.0160039060212218,0.0706088313420878,0.0485706528345701
1958-02-28,0.00410027006242045,0.0288994994053091,0.0421866052482106,0.000923680999252549,0.0175258351667939,-0.00541297742489224,-0.00100222718640843
1958-03-31,0.00272948046595183,-0.00487669574649018,-0.0043951609265576,-0.000884712962278251,0.00381426927143457,-0.00605931229932923,-0.00229711468035329
1958-04-30,0.0118955861749698,0.0021871338819948,0.0118438611439238,0.000486553288551583,0.00217023212172269,0.00603240218770798,-0.00203188262208422
1958-05-31,0.000959551446628384,-0.0148030543825412,-0.00433763125876697,-0.00928199760730048,0.00366895917455514,0.0152538516949558,0.00485392759084405
1958-06-30,-0.000832326446550187,-0.00743671070910293,-0.00947476930490294,0.00141725719377513,0.0094954555816164,0.00556778029508157,0.000485709822509934
1958-07-31,-0.00439818216441545,-0.0178331529314044,-0.0373427970650767,6.85388914177382e-06,0.0150914169970985,0.00670076534303314,0.00832316577457282
1958-08-31,0.00495304292959598,-0.00782261148075315,0.00577674497139536,-0.00581348358376792,0.00433183337522472,0.0158696930229392,0.00570582876908703
1958-09-30,3.27795568089769e-05,-0.0185926038632124,0.00227724350916682,-0.0111191334060505,0.00403963217525885,0.00280088348345632,0.0117268527148998
1958-10-31,-0.00801918265561713,-0.00403488814100452,0.0155139164107977,-0.00328429545101852,0.000310958719020436,0.00425705059088292,-0.00348034735302811
1958-11-30,-0.00314807272095002,-0.00825364804666758,0.00766092152182779,0.00279934578032205,-0.0013404922066027,0.011629638623677,-0.0036761229080435
1958-12-31,0.0032646985203033,0.0100834105259793,-0.0056391453710939,-0.00190630038559072,0.0101058274823485,-0.00942115883187063,-0.00222985900344926
1959-01-31,0.017731910261329,-0.00182426027726697,-0.0107049879351632,-0.0158993970256713,0.00984506055552569,0.0390782152249229,0.035511321198755
1959-02-28,0.001737925703178,-0.00354579195122494,0.0193062472357213,0.00045050559992681,0.00934075219718958,0.0124628532569835,0.00162443517716438
1959-03-31,0.00016006952226625,-0.00553755945231888,0.00290553755940376,-0.00162056895957295,-0.00218126061105217,0.0140200504018064,0.00599797574342755
1959-04-30,-0.00550001810424512,-0.00753145651605353,0.0268359194070327,0.0232052715159088,0.00531332963525231,-0.00756549558540592,-0.0151448985123333
1959-05-31,0.0119439521163954,0.0014326634055016,0.00178999709337714,-0.00136435961068274,0.00122249072075066,-0.00177343318531213,2.57037740237301e-05
1959-06-30,0.00421830162475772,-0.00810398612556618,0.0187405511471492,0.00109329337907392,-0.000270127918708596,-0.009866689419964,-0.0132161107420897
1959-07-31,0.00188259937105147,0.00333700729583217,0.0042722784214427,0.00204898896161762,0.00348264142055133,-0.00206494580936894,0.00792866177685659
1959-08-31,0.00737106691377872,0.0245663408766996,-0.00672470106903772,0.00242929965391585,0.00455142540747998,0.00605578432881572,0.0107207011443709
1959-09-30,-0.000504230280479092,0.0140711913275999,-0.0021439853549423,0.00206041740665241,0.0024739372123648,0.00639276633107647,0.0087623274166421
1959-10-31,-0.00655010831569762,-0.0137880590937023,0.0205095349897772,0.00893629001568049,0.00345806782923428,-0.012110864740126,-0.0148501387298379
1959-11-30,-0.00287354174869868,-0.00988576540903963,0.00775333726191219,0.00866594092709435,-0.011099982252489,-0.00327629577446806,-0.00913382920856828
1959-12-31,0.00402434563891124,0.00136409690826312,0.00120424658556304,-0.00714384795594366,0.0112134878254195,-0.00206574254218144,-0.00551746157878385
1960-01-31,0.00234330562885194,0.0202844880067396,-0.0278655636043289,-0.00475745380893818,0.0147188630677159,0.0364228957639063,0.0257803673729468
1960-02-29,0.00488253329538896,-0.00188163755409414,0.0156900939138079,0.00306640553794159,0.0104433935658881,-0.00658847387851756,-0.00455166270438042
1960-03-31,-0.00465389455892418,0.0259769052668514,0.00773246650876556,0.0114146948562047,0.00621185131849007,-0.0104849826310452,-0.00947253496708682
1960-04-30,-0.00474613104600843,0.0258500137372256,0.0222827094418288,0.0187394693667312,0.0139908877268528,-0.0151203312767119,-0.00250477521707868
1960-05-31,-0.0214955851433069,-0.0237025992474614,0.0266748888737467,0.0184687561697632,-0.0149123951985729,-0.0295459956171564,-0.0403768528747217
1960-06-30,0.00360087902114396,0.0128209092734271,0.012655651800184,0.00225438878877266,0.00650718681183799,-0.0112272805284415,0.00776266452063905
1960-07-31,0.0121974834021806,0.0215361017087721,-0.00706603732395641,-0.00724373671434228,0.011325642008064,0.0132566689942233,0.0258992033831882
1960-08-31,0.00740357191125241,-0.001638800176311,0.0119245951273028,-0.0128709674929858,0.00277202188537664,0.0128883946897308,0.00699135797934941
1960-09-30,0.00638164445857491,0.0228344818576411,0.0110150970581663,-0.00329021268094674,0.00492422240071877,-0.00303979928011062,0.00919420772307798
1960-10-31,0.01398246572898,0.0281209235775403,0.0264273130286669,0.00591031585779031,-8.11164324807295e-05,-0.0167029381195929,-0.00360848809641015
1960-11-30,-0.0130929729828712,-0.0073728084170703,0.0214310428342856,0.0171239166433445,0.00719985998293945,-0.0293571663284863,-0.021473609307632
1960-12-31,-0.00364397854570796,-0.00282872118496533,0.00246256196260498,0.00233556101708217,0.0021936691721977,-0.013495777410427,-0.0046969728225382
1961-01-31,0.0140305605599064,-0.0151740377550745,-0.0347591287606566,-0.0209234173164056,0.00921063635067554,0.0332814088403495,0.0370344650335732
1961-02-28,-0.0192155573478522,-0.0184977145200902,0.00441236766057606,-0.00682248511951065,0.0040468482950224,0.0171534814554981,0.00250350909426257
1961-03-31,0.00251910442072832,-0.0165275569632307,0.0087693101182681,-0.0172838954899855,0.000664368815300677,0.0162235516484543,-0.000530919312415965
1961-04-30,0.00972117043686602,0.00588456578766007,0.014337040436528,-0.0080275304701586,0.00940194858153871,0.0118560484021636,0.00458815855250575
1961-05-31,0.00170555205901016,-0.000708408484154976,-0.0163089209358282,0.000636088165569684,0.0143094454687898,0.0148938344984555,0.0157135424325858
1961-06-30,0.00132102777104864,0.0288199869165842,-0.00165190789583654,0.0162373979457962,0.0167074713769736,-0.00675798684941736,0.00431320383711053
1961-07-31,0.00291232123876907,0.00757306087364112,0.00155657235570972,0.00644657618251205,0.00729799787772912,-0.00968990496914746,0.00271862431482659
1961-08-31,-0.00136399568303797,0.0182398108758003,0.00883424504860606,0.0166645274252895,-0.00231104203097871,-0.0163077632819241,-0.00765920314895916
1961-09-30,-0.00610391435496449,0.027878927477647,0.0114589885382654,0.0169284083994301,0.000847028420997414,-0.000533395995807522,0.00377213384716633
1961-10-31,-0.00176401864911329,0.0165473760653003,0.0191640454643419,0.0125902529003592,-0.00137070458072605,-0.00803941760320429,-0.00230644147769164
1961-11-30,-0.00574647284150682,-0.00180297943544856,0.00976119376548536,-0.00362969714722846,-0.00605139397824803,0.000690816679578099,-0.00568804860668205
1961-12-31,0.0104891747106543,-0.00763159179758555,-0.0225415416537725,-0.0160781672027962,0.0140202656111546,0.00828481491294511,0.022499855569344
1962-01-31,0.028833816844209,-0.00872218424303816,-0.0276949762521877,-0.0279795680670626,-0.0037397396567662,0.045820813881087,0.0345506299284722
1962-02-28,0.00157870569225657,0.00857513041536519,0.00449924002594057,-0.00177498936692469,0.00464927211127471,0.00478407848790214,0.00468744069910031
1962-03-31,-0.00223950879698282,0.0132891570822764,0.0115399125124663,-0.00457930900232066,0.00261017832749801,0.0031192286576905,0.00109837095908665
1962-04-30,0.00860255077531608,0.0280002380079278,0.0126856635472312,0.00560607708429256,0.00245861643570245,0.000798280165320253,0.0144943431753099
1962-05-31,0.0354371915584826,0.022294419627496,-0.00204263467794106,-0.0128104761536512,0.0126645888765645,0.00180674450310921,0.0502477895333939
1962-06-30,0.0120059459364012,0.0254839615223848,0.048442359236444,0.00307341165469987,0.00817195072598891,-0.00375733265311331,0.0213976999792345
1962-07-31,-0.0166345485835018,-0.0285525965341164,-0.0106714736311957,0.00189240699778694,0.00364199581362574,0.00488799046206743,-0.0216489924197984
1962-08-31,-0.0110848559344666,-0.0123520249359233,-0.0123635290271276,0.000239774214288437,0.00889195213681259,0.0134007298257807,-0.0114211798673618
1962-09-30,0.0111476137083297,0.0358169179621641,0.0261414255111733,0.00365314021650524,0.0246251073901738,-0.00926214113371746,0.0110804440670008
1962-10-31,0.0101494306484412,0.0247910830396915,0.0109971407113818,0.0157325641988952,0.00455392552391531,-0.0357484103029974,0.00966297430094759
1962-11-30,-0.00970860691289492,-0.0390862473174743,-0.0598282191754864,0.0079246573473363,0.0031708023752208,-0.00309804308894193,-0.00437299786661311
1962-12-31,0.00187735563955228,0.0341577184356516,0.0423166726714952,0.0192033833154583,0.0225264320300351,-0.0402595057883233,-0.00393513508712747
1963-01-31,0.0131223040904907,-0.0118160622281629,-0.0215510130271157,-0.0257046798812963,0.0214051706527,0.0434651719490302,0.0176139674136167
1963-02-28,0.0104394517176916,0.0177694705815651,0.0174271312948835,-0.00410755794141039,0.00831263734002176,-0.00103318916207895,0.00789946607921219
1963-03-31,0.00497632932685305,0.00716859025289077,0.0167495754619872,0.0056543027262278,0.0121098836589217,-0.0234282171058743,0.00101329779711789
1963-04-30,-0.000915668586229393,0.000727645008295645,0.0171139249893388,0.0142702256058841,0.00123471377873925,-0.0191913756388352,-4.16448472734378e-06
1963-05-31,0.00652953413175089,-0.0109803035321455,0.0103668941147756,-0.00938251910248807,-0.000586377744062781,0.00806257313697863,0.00352541621809511
1963-06-30,-0.00462116833348396,0.00265201212377414,-0.00373532452224268,-0.000769226188914641,0.0103866859383856,0.00815134927748072,-0.00222284104291891
1963-07-31,-0.00577894536660545,0.00690567415845047,0.00362194799772625,0.00378999075656841,0.00981558674217608,-0.00724072948028102,-0.00628414962838047
1963-08-31,0.000447036809452374,-0.0128924374405927,0.0217187017197196,0.00839043348532361,0.00120548684277066,-0.0281588688681561,-0.00901181575944021
1963-09-30,0.00373146786081573,0.0163739915495458,-0.00332523535889633,-0.00482007722124501,0.0141117986457613,0.0165404918974627,0.00556000094795838
1963-10-31,-0.00128244691698866,-0.0128497909429442,0.0185087842668511,0.00369517998656172,0.00898776796908138,-0.0130184322670983,0.00160447564040302
1963-11-30,0.00304725384947738,0.00675996488626288,0.000974845168463284,0.00188769302221296,0.012807298909506,-0.0132002027641877,0.00649846083591322
1963-12-31,0.00225111029584982,0.015775057362343,0.0151613174084584,0.0123207354014288,0.0179293609656465,-0.029639846312352,-0.00460312731726615
1964-01-31,0.0130958597008589,0.00103846479632774,-0.00240522301023279,-0.0130358864679333,0.0050694022567109,0.0173602192538265,0.00436358580383516
1964-02-29,0.00124986422457286,-0.00631139236711194,-0.00136657581210062,-0.00239944564502666,0.00275277462386872,0.00458937361021747,0.0073269100471858
1964-03-31,0.0184610498326741,-0.00258383439795053,0.0161116104229293,-0.00985918309364951,0.00830832623535707,0.00046455943576195,0.0208569366856388
1964-04-30,0.00154116161509213,0.023081599923498,-0.00472934067084602,-0.00300110922295378,0.0209858108847155,0.00330123053984762,0.00112374782781139
1964-05-31,-0.00320265673585028,0.00340336491367665,0.0156582646182977,0.00738684437733064,-0.0044026302597982,-0.0156267833261132,-0.0033775049323957
1964-06-30,-0.00341537956259092,0.00128747315764817,0.0030129743832173,0.00575778551702779,0.00456894508041981,0.000339685030353495,0.00668687965795145
1964-07-31,0.00377481569567084,0.00731246253855129,0.00142908784853572,-0.00101677362247306,0.00881978300964689,0.00546526071231452,0.00505309040848509
1964-08-31,0.000978251223061734,0.0101429033404597,-0.00165454046696463,-0.00542381788368733,0.00916123717313597,0.00637139362591544,0.00416749661874764
1964-09-30,0.00486038975994373,-0.0134677973509759,0.00033395817994894,-0.00327609542424911,0.000958707660859399,0.00281152865292999,-0.00105004353763913
1964-10-31,0.00434896389697009,-0.000308444992622376,0.0114436081993809,-0.00813989790442684,0.0190820336691228,0.00961872283987502,0.00156320291132361
1964-11-30,-0.00811049498380551,0.0148056225369744,0.0088754777848558,0.00767149502828251,0.00850177967293861,0.00240082453815895,-0.00393852627203379
1964-12-31,-0.010092402998886,0.00791485389624091,0.00334531073687581,0.0119569528303899,0.0031272481824026,-0.0141021767051504,-0.00634892514698406
1965-01-31,-0.00429575540707558,-0.0185224639752694,-0.0175435647997953,-0.0121875628080053,0.0156514610468737,0.029831161644424,-0.00190872245678932
1965-02-28,0.000526291142595542,-0.00927321887906803,0.00244369239430704,-0.00302810856099619,0.00408366653540794,0.0159942743235848,4.19912239920314e-05
1965-03-31,0.00395937508060249,-0.00171550222374442,-0.00218583963341916,-0.0104087630388941,0.00874987832812878,0.0213302552994406,0.00977481516085138
1965-04-30,-0.00846297261046042,-0.00846464251868298,0.016401494246635,-0.00413061145263515,0.00600032259742619,0.0145906188529698,0.00371019690995455
1965-05-31,0.00348366371389395,0.0047906645942087,0.0130774560041652,-0.00224548114573067,-0.00190085878295514,0.00591945546166461,0.00252188160311154
1965-06-30,0.0101382017566594,0.0329274400007076,-0.0184706725531209,0.011189637621394,0.0143153039119052,-0.0205162572048753,0.00977985135487548
1965-07-31,-0.00120075339939216,-0.0136299359425872,0.0197737075052321,-0.00279360178052074,0.00529753225819148,0.00177149277458982,0.000529810603435433
1965-08-31,-0.00815280855130237,-0.0212322737765714,0.00918993655148493,0.00136598025382154,0.00502997000867705,0.00928222087403471,-0.00919385537908559
1965-09-30,-0.00132476432130574,-0.0140084043095701,0.0219380450318582,-0.00505702500126629,-0.00222443326299462,-0.00463170712643112,-0.00417085781304539
1965-10-31,-0.00329284608571391,-0.030246274848983,0.0176735999975488,-0.0128357885309536,-0.0123227887945788,0.0285173326633023,0.000134365701197001
1965-11-30,0.00420205155872904,-0.0344437745192905,0.0367177338170796,-0.0158194271852257,-0.00910572005585245,0.0369800844685725,-0.0106217506465456
1965-12-31,-0.00472757374011542,-0.0204158520758931,-0.0020925470685452,-0.0140736073988101,0.0150221569112298,0.0242313471433639,0.00445785320769044
1966-01-31,0.00417283852283177,-0.0216303268942783,0.0169070346163666,-0.0297673601180546,-0.000214956564937156,0.0437132784540255,0.00312624639219081
1966-02-28,0.0054221663770217,-0.0347978256743465,0.0351850590490147,-0.0265930838179603,-0.0122951883751562,0.0401481950381187,-0.0165816918917615
1966-03-31,0.00708354506856137,-0.00598331181133948,0.00842347234898968,-0.006719289748022,0.00135319724591333,0.0129362839575536,-0.0135178327183422
1966-04-30,-0.00244574165591903,-0.0321447961653009,0.0461282732333499,-0.00675617086865205,-0.00734851220962317,0.0277796409658051,-0.0219715356435699
1966-05-31,0.00469186073802243,0.0536833216955177,-0.0455198010429795,0.018902888464459,0.0300823275726986,-0.0189613247706594,0.0224858586415425
1966-06-30,-0.00141540882714037,-0.00866712172192322,0.0151107985670943,0.00758345847924497,-0.00138063836878854,-0.000379331604307492,-0.00565393566859398
1966-07-31,0.00238709501471956,0.00981898558680975,0.00258025062166771,0.00102901349798959,0.00830907361999236,0.000138450181565206,0.00493620979212017
1966-08-31,0.00770675529986355,0.0283585879776444,-0.00658747133806888,0.0162015644987046,0.0071990564165329,-0.0128575310087044,0.0123563223499023
1966-09-30,0.010512171971707,0.0178240957765345,0.00656871011496841,0.00319762805507691,0.0142323146647122,-0.00901511446526001,0.00648186434942917
1966-10-31,0.0117761833094039,0.0436799756051814,-0.00765576735017386,0.0161958266388916,-0.00108947887773414,-0.0473302249209305,0.0297132378620873
1966-11-30,-0.0238148164251409,-0.0500456834568056,-0.000874962091468757,0.0185614354319218,0.0183160005869807,-0.00607835335227073,-0.0372256564727735
1966-12-31,-0.0111605713051048,-0.00511566350312725,0.0142470262551084,0.00366149943603487,0.00448909183823219,0.00133971907672002,-0.0129405930772757
1967-01-31,-0.00387729078945487,-0.0755672681901408,-0.0878050150237178,-0.0252514181554787,-0.00391804884832779,0.0929361810618631,0.0140352600809646
1967-02-28,0.000946368901656022,-0.0202198329716209,0.00178673498027319,-0.0145195073350003,-0.00475960710180182,0.0427036730602528,-0.0120343501265017
1967-03-31,-0.0132216886194286,-0.0119137702072399,0.0252322584897387,-0.00841205584483773,-0.000198286096369513,0.0124539656210147,-0.0187161068368391
1967-04-30,-0.0153904890614271,-0.00868585946926657,0.0187390080784851,0.00439571746329398,0.000973576036898685,-0.000649083237005312,-0.0153653115263063
1967-05-31,-0.00509443192698384,0.00511968788811263,-0.00391621806199982,-0.00632799000590136,0.0117083266512188,0.0344022784255245,0.000581761898505488
1967-06-30,-0.022601876874434,-0.0651052582773225,0.0488845838818,-0.0170241404306808,-0.0305767097437114,0.0417016470858235,-0.0321998738723286
1967-07-31,0.00949053411203696,-0.0169276421212865,0.00545618337169184,-0.0170050822808784,-0.00493689825817964,0.0372082972364296,0.00606909918373205
1967-08-31,0.0169740304837494,0.0157872222057186,-0.00873104022584839,0.00280876794363459,0.0136218942979118,0.01964501286743,0.018898699418474
1967-09-30,0.000190681987001072,-0.025860331749235,0.0286854534778708,-0.013596464219535,-0.00838679561104068,0.037671175998114,-0.0224615355775765
